properties_item_id
126301960
126237762
126121798
126320004
126224552
126220342
126125182
126182018
126336672
126271662
126215070
126268236
126110578
125956878
126157516
126344578
126211762
126103258
126049880
125929668
126233660
126147218
126013966
126438756
126110576
126236914
126055986
126428782
126184360
126246328
126299360
126270056
126327676
126368438
126064286
126424812
125992424
126255780
126391166
126214262
126391972
126157528
126384000
126168584
126337362
126121786
126308860
126140340
126271656
126287704
126431668
126046482
125995756
126221622
126346958
126258066
126406128
126016866
126200642
126441560
126351094
126457792
126290456
126176792
126060886
126105804
126261422
126016412
126053146
126093312
125918602
126280300
126155034
126239244
126273748
126325556
125977370
125911172
126411662
126414466
126188496
126328516
126256904
126368342
126098968
126378246
126255646
126060010
126110574
126027354
126032254
126256058
126177556
126331434
126046488
126374270
125816330
126215072
126291456
126091124
