properties_item_id
126135662
126392034
126303878
126183152
126395910
126074338
126237282
126046430
126286992
126455140
126288422
126120962
126117936
126278588
126218352
126180878
126168756
126240664
126156888
126231166
126055234
126391696
126433632
126105544
126175174
125974546
126377702
126445474
126263794
126243854
126240026
126355294
126396750
126057372
126117292
126249908
126415142
126200456
126223874
126287828
126277372
126061926
126472262
126023852
125932310
126201102
126118316
126118860
126023312
126378504
126051432
126432308
126294208
126366160
126223038
126058696
126433126
126049542
126331922
126121574
126055542
126405778
126222276
126087274
126248206
126399004
126015146
125971876
126105844
126331992
126386352
126056046
125940158
126369094
126239482
126119992
126185936
126206052
126226472
126367982
126434414
126445320
126342246
126257072
126321356
126464076
126437610
125876084
126049206
126153628
126470956
126232558
126303178
126055962
126049968
126233270
125999058
126064112
126036206
126305250
