properties_item_id
122839702
125322786
126133614
126310800
126122662
126122660
117807474
117807475
126310796
125599788
126086538
125376758
126299686
125767126
101069765
125755800
126086540
125599786
125624066
117724632
124919036
126310798
117348210
117256430
125104254
126433018
125376760
126441874
113007754
117474118
116218685
117707833
117695385
124929764
125246204
117204561
126424722
124750606
126424720
115425366
125255296
124534330
124780480
116218686
85804317
117256431
123140086
124780478
116137022
124357052
125104252
123098668
112476914
124984952
116137023
123880282
124550574
124235668
124177620
124563742
123916718
111881614
4422839
123140088
123132886
117135058
124738270
5528712
125738000
123411530
4623344
122179388
79797662
111872806
123098670
105742564
123500624
124177626
5882219
124165578
123088152
122707412
124577566
123868300
122205374
123500622
107054713
122384684
124357050
5770680
118227006
121805822
123916720
123031018
122534990
122591602
119541404
120101622
123088150
120346312
