IG_ID	Threshold	Max_IG	Feature_0	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Feature_129	Feature_130	Feature_131	Feature_132	Feature_133	Feature_134	Feature_135	Feature_136	Feature_137	Feature_138	Feature_139	Feature_140	Feature_141	Feature_142	Feature_143	Feature_144	Feature_145	Feature_146	Feature_147	Feature_148	Feature_149
MR_X_16_0	0.2	1	-0.00307591130526	-0.0298465485711	-0.0137622290785	0.022033686751	-0.0362716986841	0.0220392769319	-0.0208302848992	-0.0412991653524	-0.0416049629115	0.0253767304851	-0.00990138796382	-0.0061988290996	-0.00428395509726	-0.0530438839021	0.0224125606927	-0.0228132673519	0.0783312415578	0.065251979386	0.0337225683668	0.0119737774223	0.0396178249843	-0.0138401773007	0.0123001199336	0.0039136281424	0.0542644748039	-0.00174749482993	-0.018197965713	0.0331154105825	0.00872099076124	0.0353517410641	0.0119648202202	0.0470761593571	-0.0496952820335	-0.0232117503222	0.0912104464322	-0.0127641434631	0.0805914477758	-0.0318159396474	-0.0197841984002	-0.0547989168862	-0.039218579153	-0.0401526919924	-0.0365436011181	-0.00347383856564	0.0264810940699	0.0339772262329	0.0148804485922	-0.0550402714868	-0.0220502257014	0.0203973712162	0.0429558539595	-0.0156876636829	-0.0109737431663	0.0412062920861	0.00610944422468	0.00218497203263	-0.00251213672427	-0.0399351979581	-0.0301813625947	0.0165857395902	0.0308218805591	-0.00208658172554	-0.0181724447424	0.052625746924	0.0264701909802	-0.019010494979	-0.0357465611804	0.0439598209867	-0.0121785985463	-0.0277163489128	0.0233029674503	0.0218539263126	0.0618650944931	-0.0352599900471	-0.0226127290612	0.0562994513701	-0.00387615961298	-0.0203846170108	-0.0179851109085	0.0112478702804	-0.0455748735681	0.017445699546	-0.0185715575932	0.0115564693511	-0.0704334581655	0.0312599228537	-0.00910577162524	-0.0237095124817	0.0636993722829	0.0185917676356	-0.0108180779605	0.062224832307	-0.0393945283531	0.0180105586319	-0.0115944132772	0.0467155520843	-0.0542238215673	0.0265679229145	-0.0272170600697	0.0220120776755	0.0366016774769	0.0173558491625	-0.00107680752978	-0.0550464013966	-0.0428070307303	0.00820324595571	-0.00952675147483	-0.0623100923243	-0.0134124111531	-0.0495396612954	0.0146742275127	0.0140338444287	-0.00881507017683	0.00378848941424	-0.00374813693133	0.00516756177231	-0.042416546342	0.0270064947826	-0.0245962474876	0.0188074192162	-0.0235447042992	-0.0320478007064	0.0155519340114	0.0451015702195	0.00773297231419	-0.0378846395266	0.0417774228959	0.0461943828262	0.00559616309557	0.0405068342912	-0.00256870510341	-0.0332837148369	-0.0154707056392	0.0394524697777	0.0415261301963	0.0185936960529	-0.0173341089824	0.0510295359018	0.0765714444594	0.0351909477745	0.0709089201505	0.121417740386	-0.0525231509349	0.0242236840761	0.0557169006958	-0.0762777526363	0.0609251600655	-0.00982068849799	0.0726213339014	0.0439923773978
MR_X_16_1	0.2	1	0.0215013334637	-0.0358731078408	-0.0042389044926	0.00748132065701	-0.0450164089389	0.0051929278173	-0.0225236694808	-0.054913535436	-0.0431819455109	0.0125840438459	-0.00439302366099	-0.0271044900454	-0.0115596979983	-0.0314385001551	0.0618069787394	-0.0710893534054	0.0277722230887	0.0635992178677	0.0452020086181	0.0259161255845	0.0143349247598	-0.0408998948285	0.0194674806806	-0.0117500498864	0.044041324006	0.0395930050502	-0.0496101841442	0.024850147454	0.00787402170775	0.0314121596252	0.0243285937409	0.051329912325	-0.0311598616288	0.00715067384221	0.125815448038	-0.0313717750072	0.0545961608324	-0.0367787207965	0.0284020754582	-0.0425812196426	-0.038284848977	-0.0683726492904	-0.043971217909	-0.0151568701665	0.00365982709122	0.0509407397694	-0.000980126658767	-0.0404488277567	-0.021126687607	0.0162200717217	0.0462461659436	-0.0403818457757	-0.0130053874985	0.0541227249312	0.0202628971572	-0.0101751216081	-0.0359919921632	-0.0694881061219	-0.049449334275	0.0534798297017	0.050044856666	0.026960004534	-0.0238482899623	0.0313011243062	0.0421189089932	-0.0388589190335	-0.0644590418239	0.0480973079567	0.0176683969488	-0.0460188238392	0.0338633190043	0.0225574919391	0.0448382383174	-0.0331034389513	-0.0453794608402	0.0489765792615	-0.00845705567403	-0.0198747107711	-0.0293766098397	0.0314284759494	-0.00885589181916	0.000436505379287	-0.00492234566842	-0.0460445081873	-0.0725561732343	0.0242489353725	0.0165716116384	0.00529300324993	0.023898554857	0.0148084647521	0.00899963377051	0.0617397633946	-0.0607275142556	-0.0294821198726	-0.0144662452264	0.0405987214697	-0.0380520354475	0.0520038866185	-0.0407947698181	0.053324566593	0.0286579510001	0.00110263590631	-0.0103762480452	-0.0508603253353	0.00413963570907	0.00746339217459	-0.0398990870374	-0.0525984315285	-0.0264066295305	-0.0270417859055	0.0324418772983	0.0100370666507	-0.0102003495964	0.0070127835842	-0.00488381116631	-0.0304031321386	-0.022999307225	0.0119790756778	-0.012082293688	0.0119196564069	0.00910788719431	-0.0405832477232	-0.00928946534155	0.0447678443577	0.00180173252216	-0.0244307506686	0.0306679622463	0.0491306573295	-0.0143007616642	0.0441986051443	-0.0351193309109	-0.0195492598635	-0.0153010629074	0.0270595211944	0.00873086053694	0.00347336618998	-0.031606647503	0.0363100900885	0.0747297412557	-0.0035714422919	0.0120073706139	0.100525708887	-0.0380796264416	0.026827503392	0.0449423041389	-0.0681252510817	0.0693618999201	-0.0179900675292	0.0954072136328	0.0118428635551
MR_X_16_2	0.2	1	-0.0498339376842	-0.120083380981	0.0382845419539	0.0427192749258	-0.0599345446874	0.0492792017998	-0.0937484348732	-0.0931118615418	-0.0189701270668	0.0738371941783	0.0417006841507	0.029449234695	-0.0273083122435	-0.0333178784517	0.0770576880444	-0.0943434967087	0.15462055238	0.0425211488292	0.00188836517051	0.0688429780726	0.0515662608349	-0.00271219076372	0.0390554361814	0.083028022127	-0.000246106325538	-0.0218886203635	-0.0086828957525	0.0257036536735	0.0288318543955	0.019026048387	-0.125103931987	0.0256029160272	-0.000663390634559	-0.0510076293135	0.132503677394	-0.0487169471815	0.121490558736	-0.0133455821574	-0.00751354519584	-0.0931808404055	-0.0472257764917	0.0191768526716	0.0784970029549	0.0984278859884	-0.0256916978936	0.0964682221154	-0.0180615416872	-0.0806372395184	0.0456868405539	-0.0140106517481	0.0265477704952	-0.054969615129	-0.0525548733933	-0.0259847498747	0.0868571645188	-0.0107358985033	0.0529301280127	-0.016160737491	-0.0682134399281	0.0906121388873	0.0681632107422	-0.00679137306854	0.00510817854921	0.0517762358757	0.0451761393692	-0.0856180257018	-0.0200696114063	0.0229595890109	0.0587670407493	0.0324371934278	-0.00939953486466	0.0297659720419	0.0252483471477	-0.00375980876102	-0.0630680206961	0.10246672431	0.0933444447425	0.0389899350389	-0.100638446299	0.00894005244252	-0.0680303012799	0.0560639109387	-0.0691389893665	-0.054091635055	-0.0883823764479	0.0683120923655	-0.0310452620055	-0.0739382410051	-0.0164422294416	0.0804488985386	0.0114277040834	0.0401458305528	-0.110367084444	-0.00147823302647	0.011194677229	0.023426665029	-0.0174964272882	0.00771535152753	-0.015550052424	-0.00666048703033	0.0526864469279	0.0298401171446	-0.00684444400672	0.00305051539009	-0.043537756166	-0.0218902887612	-0.0227587341562	0.00383087837206	0.00663965919311	-0.0703592552994	-0.00471075126214	-0.00451878321503	-0.0249488064086	-0.043584594146	0.00675527326858	-0.0683239483729	-0.0181443233195	-0.0436352837806	-0.0236128738489	0.0183010932395	-0.0191191092931	-0.0190538272661	-0.0466651376026	0.0274495633891	0.00507157689844	0.00753387694835	0.0508987889749	0.0852014266484	0.0136932901776	0.0355913339813	0.00474084505361	0.0651326425611	-0.0458255161813	0.056434665254	-0.0460200953786	-0.00223428424203	-0.0975074922427	0.0738616190417	0.0499241721528	0.0125278215708	0.00754901425441	0.0664353386633	-0.05971304309	0.0121573853822	0.0666430496536	-0.0761836019188	0.089510090755	-0.00973673181551	0.115652750296	0.0310612126797
MR_X_16_3	0.2	1	0.0220304550599	-0.0376338233385	0.00530404101005	0.0130128977338	-0.050149164319	-0.0019050606253	-0.0121426074704	-0.0169419844145	-0.0487127511308	0.0349709828224	-0.00859515640794	0.00485826959263	-0.0255754268092	-0.000878069612111	0.0502462166042	-0.0640531257405	0.0635797586959	0.0586892467477	0.0121447690411	0.0125893763144	0.00871353323066	-0.000278324366985	0.00504349720734	0.0197017303712	0.0138689375995	0.024275039197	-0.0476847055854	0.0300011425467	0.0596813216667	0.0232389417918	-0.0205098768263	0.0496370038974	-0.0352710630049	-0.00188436199534	0.0924070669162	-0.0558053958234	0.0714412612524	-0.0388480072841	0.0215138058552	-0.0626311998972	-0.026412521084	-0.0625099683943	-0.00393830815651	0.0169942115869	0.0304138004032	0.0207748233777	-0.0191403216525	-0.0613196751041	-0.00287293264875	0.0437752356613	0.0480577244673	-0.0255733799083	-0.0218946981662	0.0477292679036	-0.000318351186774	-0.00937191120891	0.00535301418143	-0.0097015778525	-0.0467507631597	0.0485898065044	0.059868434376	0.000926698181518	-0.0179477013025	0.0287291508938	0.0282725386346	-0.0161293463854	-0.0494384446343	0.0161836010695	-0.0137883247846	-0.0265876004855	0.017322914953	0.000723760570499	0.0192935728654	-0.0245526910332	-0.0516815149297	0.0438136975906	0.00781726991919	-0.017943593853	-0.0436267729005	0.0122367387714	-0.0235980494934	0.0294214091967	-0.0107928883372	-0.0367866943849	-0.0880063383074	0.0579878266407	-0.0102016118437	-0.00952250290304	0.041488908129	0.0225295937155	-0.0215754400945	0.0590947622011	-0.0383929363027	0.030220084824	0.0142213429339	0.0210095582274	-0.0389896859709	0.0135197347401	0.00381724237942	0.0434077341642	0.0175089073826	0.0011765289313	-0.028612230483	-0.0329136201986	0.000118970571795	0.0105822424372	-0.00419084657492	-0.0539410044633	-0.0186824921552	0.00997217569808	-0.00705888838433	0.00896510972662	0.000460562832721	-0.0295753243343	-0.00147911408457	-0.00154399189137	-0.0288885371611	0.0326830259828	-0.0653720588874	0.0237955358997	-0.0209222354958	-0.0377030083772	0.00686391256778	0.0627296689134	0.0241441432506	-0.0182860793659	0.0460062324662	0.0484599457732	0.0204657824917	0.0390843317667	0.0151641234524	-0.00610053389034	-0.0444572005711	0.0229313798063	0.0105344507343	0.0132761370174	-0.0450897068629	0.0631101966168	0.0775683507155	-0.0106196903324	0.0316778578994	0.0956681016918	-0.0543989900453	0.0240186485644	0.031258486675	-0.0440539965698	0.0745091917971	-0.000268614581427	0.0735398536877	0.0271548669178
MR_X_16_4	0.2	1	-0.00525721291266	-0.0139241350539	0.0280963210283	-0.000332189445372	-0.0375096509758	0.017927992473	-0.00879523878617	-0.0394313763163	-0.0351570041832	0.0238107948338	0.000972893472885	-0.0325786105872	0.0239764059209	-0.00740460151728	0.0458606904857	-0.0424764619439	0.113016664553	0.0399033624048	0.0403641663809	0.014592403676	-0.0181315667299	0.0117038750195	-0.0124060970228	-0.0517956492637	0.0348509245221	0.00285164186701	-0.0339107427492	0.0396396500869	0.0441095951882	0.0143579576901	-0.00630464203495	0.0423240518595	-0.0470165069022	-0.00145122061867	0.0849742328862	-0.0462592847829	0.0876452281342	0.0139057826232	-0.029772634102	-0.0793849197391	-0.0529597170545	-0.0686154976001	-0.0480682957166	0.0171600346059	0.0289833230014	0.0609311643685	0.024787184187	-0.057752145115	-0.0364332009796	0.0224974327335	0.0676887169268	-0.0264006727434	-0.0129818994194	0.0207644413566	0.0215786899901	-0.0174510848514	0.00840347045124	-0.0132587664781	-0.0596624356278	0.0200244721454	0.0214771070987	-0.0252456329273	0.0279166501199	0.0439222057949	0.0511455284337	-0.0113694841143	-0.00125218268723	0.028900303274	0.0115174697517	-0.00731788809592	0.0151407729009	-0.00643210739306	0.0370212187561	-0.0171796760763	-0.0259075241675	0.0315027749043	0.0246989267068	0.0110626674088	0.00323379862594	0.00178731282052	-0.0593408203095	0.017951691813	-0.0137889467861	-0.00993485092884	-0.0963663155091	0.0325181177396	-0.0115419390509	-0.0198069525574	0.0167855704332	0.0101869118609	-0.00379941917418	0.0422695310873	-0.0475429474243	-0.00264595816393	-0.00793883382412	0.056241241661	-0.0254013975645	0.0612240322556	-0.0187247141267	0.0430294179618	0.0136910637263	0.0211650140709	0.00102232239686	-0.037983122021	-0.0716736576999	9.47190461127e-05	-0.00281174151407	-0.0604174119481	-0.0115839076835	0.0118067780096	0.0339584004815	0.00458756527249	0.0152870474947	-0.0219654895328	-6.26893452413e-05	-0.0288394405417	-0.0201090921658	0.0297464769705	-0.0053135244841	-0.0140033269981	-0.052815267964	-0.0387075599175	0.0174808050567	0.0539299792917	0.0139918317599	-0.060991435456	0.0613827183295	0.0635165283844	0.029013748097	0.049227232879	0.0139535732083	-0.0387492441451	-0.0329972470936	0.0307503760621	0.0358991852108	-0.0192926043593	-0.0193349173956	0.0609774421886	0.0394240983745	-0.00236916532853	0.0351895029369	0.0958687066565	-0.0312479466323	0.0463815380276	0.0435875270246	-0.0623179697093	0.0590527775543	-0.0351832296423	0.0830673839942	0.043324541316
MR_X_16_5	0.2	1	-0.0148976854732	-0.0546437775691	0.000756152361154	0.0137699496093	-0.0463864241152	0.0363674448953	-0.0291346172905	-0.0458822938997	-0.0528510600934	0.0533113783391	-0.0193636148038	-0.0107101459547	-0.00524380704132	-0.0238583657672	0.0849053920438	-0.0604620909153	0.0796323806325	0.083320189548	0.0395399094158	0.0243654390422	0.04049850242	0.0119195728828	0.00396244949919	-0.00721365901749	0.0538198338172	-0.0118514450981	-0.00963597805261	0.0384529236168	0.016451833332	0.0663105065926	-0.0323256714498	0.0197533078541	-0.0297101941376	0.0135705989059	0.105020515885	-0.0369238782486	0.0832425258467	-0.0482852610034	0.0017262832873	-0.111269478916	-0.0345851810435	-0.0484580711922	0.0552014982635	0.0248273729709	0.000204693732565	0.068310477324	0.0249134549889	-0.0742936748405	-0.00179203457757	-0.00247997811527	0.0357740040403	-0.0634931642952	-0.0319973466118	0.0292276782815	0.0441169476624	-0.0309526220504	0.0102916614019	-0.0245097617484	-0.034628844807	0.0642947700008	0.0426134192379	0.0163429344216	0.00802702114262	0.0492256790359	0.0479369916539	-0.0259524423998	-0.0264879511513	0.046707109257	0.0154892722913	0.00372439101039	-0.00541101242567	0.00955947140184	0.0145220737738	-0.0188683186544	-0.063446755172	0.0579759457434	0.030973534063	0.0188356787941	-0.0485941845893	0.0256418441449	-0.0554483627678	0.0217385637434	-0.0244170789952	-0.0375796420964	-0.0741719727353	0.0638939171745	0.0207888322809	-0.0468945203992	0.0539094457647	0.0246162207797	0.00642979923574	0.0791310521194	-0.0789587920647	0.00271566058575	0.0267466388016	0.0473665921876	-0.00726389034042	0.0300968813503	-0.0126742615323	0.0145739577751	0.0289528802292	0.0415870313268	0.00329851164011	0.00500774084513	-0.034174528649	0.00396025800592	-0.000281659335858	0.000303029014721	-0.0159191737358	-0.0333182117491	0.00380569371627	0.0133907228492	-0.0232870469894	-0.0234829747791	-0.014018349637	-0.0657956363161	-0.005244161624	-0.0182830077	-0.025161161042	-0.0378377672959	0.0165830845435	-0.0225790297148	-0.0170656174624	0.0120551104596	0.00659754957383	0.00138456693683	0.0273742613033	0.0740113783578	-0.0202822716561	-0.0058356433251	0.0146047956843	0.000825171879149	-0.0298993042729	0.0247670814232	-0.00628302354963	0.00814625507927	-0.0465508873967	0.0640945172341	0.0518439392754	-0.0199925087173	0.0273618225902	0.101234560227	-0.0602064708377	0.0103020858279	0.0425419616942	-0.0595654532505	0.0752283875436	0.015474454602	0.0927385930744	0.0156221791477
MR_X_16_6	0.2	1	-0.00465445387893	-0.0336167677243	0.0072082036565	-0.0144341651953	-0.0382289782617	0.0413939231286	-0.0456173656386	-0.0294903136101	-0.0446225161714	0.0417942718903	-0.0236158009326	0.0117979250214	-0.0112509841981	-0.0414289845814	0.0967159890413	-0.0360831753671	0.0771389111993	0.0643360922887	0.0278945221001	0.0303861301121	0.0491061517057	-0.0341463151227	0.0409648637583	-0.0342685972814	0.0396882314652	-0.0213315136397	-0.0393324762898	0.0237891371088	0.0301920744309	0.0481431191438	0.0178597001533	0.0190875532053	-0.0231093200526	-0.00391425328481	0.0674044736475	-0.0371919562045	0.070645142766	-0.0337160846262	-0.011991928024	-0.0734157372128	-0.0156542187092	-0.0473502691891	-0.0131462610706	0.0253673526368	-0.00588203079907	0.0467592966583	-0.0363181219253	-0.0554599369588	-0.043205887451	-0.00247494809466	0.0282258199309	-0.0143923252134	-0.0202227738862	0.0161847391305	0.0292640093774	-0.00658304322016	0.0223224481384	-0.0384058303639	-0.0453888534891	0.0554288601198	0.0336704001708	0.00828064717952	0.0232943913411	0.01873917105	0.0372968577372	-0.0552481625172	-0.0133515129402	0.038892962229	0.00719076198564	-0.00798632748253	0.0195700352516	0.0376760092734	0.0289196804487	-0.00860172234829	-0.040534610319	0.0401242795893	0.017105246132	0.00715904616133	-0.0345420576452	0.0117371338623	-0.0513632190219	0.00504619270489	-0.0366985432151	-0.0216405535045	-0.0559237940898	0.0442591946164	0.0266271599537	-0.0449422269574	-0.0153460035934	0.0163760796697	-0.0218721032705	0.0377477703673	-0.0509283775697	0.00313908492758	-0.00109465160661	0.0302028587567	-0.0438294379186	0.028460436377	-0.00824555591103	0.0251595232259	0.0345529934526	-0.0164137598276	-0.00327957804095	-0.0230716966502	-0.0298399110891	-0.000766521485887	-0.0181281928592	-0.0403962081098	-0.0323943644159	-0.0260552568116	0.00446790231667	0.0320016797465	-0.0062671563422	0.0328493617655	-0.00476970523613	-0.0458638016027	-0.039498755042	0.0029310707437	-0.00766380994658	0.00909127109423	-0.00626726159067	-0.0234096184836	0.0062135988515	0.0686841114594	0.00610234873622	0.0207423728469	0.0514215019164	0.0339213000733	-0.0327434703563	0.0709486948201	0.029918816441	-0.014142272567	0.0063664231978	0.0288280951479	0.0135442328884	0.0285381643217	-0.0564057032596	0.0523427013485	0.0695284359248	-0.00767910910647	0.0210613217331	0.075794585886	-0.0314809600984	0.0205356511689	0.0335860588531	-0.0515542938964	0.0669502025262	0.00920383050371	0.101671406446	0.0508512644823
MR_X_16_7	0.2	1	-0.0303712753337	-0.0426120063088	0.00704602164208	0.00937780951904	-0.0470766478945	0.0336916723776	-0.0242080346765	-0.0293507280345	-0.0235973195009	0.00595509378927	-0.00523946716904	-0.0339658497025	0.0284569093759	-0.0272784188431	0.044375175981	-0.0404982988548	0.0495132437505	0.0607589729589	0.0484228140677	0.00337268771086	0.023814662965	-0.00306693098513	0.00756111514234	0.00689805473966	0.0118457407462	-0.029475796239	-0.0370279425905	0.0480379552647	0.0309878729132	0.0353738802755	0.0125738599375	0.0310623130066	-0.0261373950075	-0.0152686954011	0.082437737742	-0.0250294730491	0.0737502867836	-0.0272963985344	0.00683990374494	-0.0637728216084	-0.0210680347831	-0.0483308633477	-0.0163702338715	0.0389813087391	-0.0101914260365	0.00867912659284	-0.0318620544532	-0.0616211187254	-0.0322786946944	-0.00472077468184	0.0523787560197	-0.0397129400645	-0.00163751442456	0.0555028967873	0.024629786337	0.0228903304109	-0.000326711819437	-0.0352585588062	-0.0541227073545	0.0112068824316	0.0109382476156	0.024018730037	-0.00972867775104	0.0275253585851	0.0610501338108	-0.0182476367557	-0.00767823548185	0.016990660039	-0.00566987904394	-0.0294670053664	0.0228402816932	0.0200042397436	-0.00144453131292	-0.0237588306294	-0.0331796252393	0.0436082572769	0.0300497708704	0.0179540564764	-0.0185761298715	0.0360070227058	-0.0550172323791	0.0216828789486	-0.0181252694894	0.0161373019154	-0.0807942573914	0.0470005072006	0.0222714771413	-0.043583013796	0.0250704789834	0.00600518566394	0.00486440663259	0.0519871903028	-0.0512905208958	-0.000776729349755	-0.0138122378371	0.0555676342838	-0.0303747923955	0.0221706419802	-0.0206612748401	0.0278333480316	0.00994680157102	-0.0377659849482	-0.0421395869273	-0.0152865701412	-0.0397955558341	-0.0214662258258	0.000541903888224	-0.0314337314406	-0.0177450924545	-0.0117463429586	-0.0124706014897	-0.0052962409319	0.00168176520614	-0.0222937271194	0.00198794352425	-0.0480708369024	-0.0429069017814	0.00477463120766	-0.00691909013224	0.000817380886763	-0.0168981868581	-0.0498775917085	-0.0234231082905	0.0365405757632	-0.0136661984212	-0.0128617048201	-0.00638908826159	0.0231183507056	-0.00519777420817	0.0612476115244	0.00373595384197	-0.027792839956	-0.00252211568397	0.0435216231847	-0.00181487721765	0.00260341415614	-0.0518666431192	0.065345005251	0.0539101387168	-0.0309075861626	0.0472803118109	0.0341217270829	-0.0385104633778	0.0219253097681	0.0826081573171	-0.0459124324729	0.054081246014	-0.0321916333869	0.036368679819	0.0834830191109
MR_X_16_8	0.2	1	-0.0625952989508	0.0286164945126	0.0198094645672	-0.0106091538825	-0.0274096023588	-0.00686761793421	-0.0415427418982	-0.0557338146189	-0.0311610244414	0.0508711079382	0.0115095864058	-0.0149581957221	0.0228441327528	-0.039807311025	0.0564454481967	-0.0361981955702	0.0608548855129	0.0698144912029	0.021637404505	0.0036270676119	0.0223635223235	-0.0596134492821	0.0385193530249	0.00293897189663	0.0166526504975	-0.0151079515181	-0.0782298863084	0.0497612465096	0.0381932932584	0.0264528572562	-0.0398264232619	0.0518685016176	0.00748199727609	-0.0358681394796	0.0781084051416	-0.0416595765839	0.0967136004212	-0.0496989074179	0.0130655709252	-0.106488979338	-0.0389148493117	-0.0358629394693	-0.0184265671285	0.0379288588257	0.0201386917309	-0.00929850113715	0.00118877018704	-0.0863625708281	0.00195819085874	0.0248801871125	0.0565596297487	-0.0358122190941	-0.0164079463662	0.00331418290559	0.030249377947	-0.00715574792787	-0.0142904445614	-0.0471238397498	-0.0535135181695	0.0229195095405	0.00597276684865	-0.00051236660571	0.031506855378	-0.0383957155746	0.0345547346482	-0.0609260003539	-0.0119535087427	0.0791294031663	0.0237756548344	0.00416397393363	0.0109374862604	0.0315541885633	0.00964829318246	-0.0426483378638	0.0125286609373	0.0323197929037	-0.0108167225592	0.0738316950868	-0.0681882646511	0.0324782967262	-0.0264747451225	0.0133912677944	-0.0259105491996	-0.0414917952415	-0.0537144054027	-0.000612486957362	0.0195467924621	-0.0782630996796	0.00850297388929	0.018256127224	-0.0163748657065	0.0503137789377	-0.0725959529314	0.00325528207183	0.000777718242753	0.0448101618945	-0.0716044372168	0.0328054101597	-0.0383029522248	0.0830118479902	-0.0379427725884	0.00206778748139	-0.00958457739673	0.00319500473965	-0.035176959663	0.0560274000084	0.0192653390359	-0.0220416910978	-0.0202061991952	-0.0170105577139	-0.0148684665513	0.000525745963725	-0.0333031091023	-0.0588244537556	-0.0527082534377	-0.0474226355947	-0.00242322041445	0.00603239815008	-0.0564853207279	0.0414247557446	0.00414739564857	0.0297084635428	-0.0111131993482	0.0816535054994	0.0196733525618	-0.0348927572754	0.0347004401202	0.0545977591226	-0.0168822920006	0.0596682230387	0.0364307227361	-0.0279931074465	-0.055012167066	-0.00599477015534	-0.0468318476899	0.048416399216	-0.0483983202513	0.00328836698999	0.0672991596161	0.0406859921895	0.013249686316	0.0714620082146	-0.0289301516448	0.00976697364071	0.0319782498723	-0.0334941559019	0.0927842942341	0.0454404185006	0.000248489232473	0.0796001391097
MR_X_16_9	0.2	1	-0.0127464086518	-0.0264214478502	-0.0158969156921	0.0163024760897	-0.0756316007356	0.0148904425334	-0.0224070157364	-0.0121039949148	-0.0227962774049	-0.00788735988544	-0.0236302802556	0.0240261574697	0.0284906311038	-0.047258505762	0.0509654149139	-0.0311526712758	0.0863229301212	0.0442305106315	0.0553345530344	-0.00374495671195	0.0164608054329	-0.0193300777909	0.0068553059084	-0.0032518498747	0.0336806679226	0.0296967102838	-0.0224607209594	0.026969338052	0.0339178475302	0.0431433124323	-0.00648591453142	-0.00596746237542	-0.0378624040557	-0.0216842682584	0.0668627903531	-0.0629213187883	0.0695612750391	-0.0535640997348	-0.00138254050942	-0.0843657284455	-0.0234727719368	-0.0347797475541	-0.0308905973818	0.0283690919172	0.0164975220157	0.0371219117737	0.0280675243476	-0.0875541234743	0.0146422359426	0.0128054219951	0.00793363719294	-0.0283844272007	-0.0269792819475	0.0104170094403	0.0289462133158	-0.0177621552476	0.00455578330244	0.00889377034534	-0.0404879409935	0.0522753636522	0.0434937493923	0.00330322227672	-0.0073021829462	0.021476287505	0.0538854855045	-0.0743237358978	-0.00543679598966	0.0229466514608	0.0170030146833	-0.0659961286404	0.0229603110421	0.0549731539191	0.0562171244704	-0.0324655708016	-0.0422510165875	0.0511586906063	0.0382875486465	-0.0254559890815	-0.0179452540015	0.0483445923562	-0.0640950572891	0.00913486243477	-0.0283576165178	-0.0292654777818	-0.069523189175	0.0489776161766	0.0291394856157	-0.0124914979483	0.0528272826533	0.0271653062087	-0.0561064127122	0.0616376795996	-0.0431898253674	-0.000594583080915	-0.0536460358161	0.0168773740645	-0.0389423540806	0.0300328057584	0.0109517763453	0.00331415216301	0.059444784056	-0.012146482851	-0.0158359630238	-0.0496837424108	-0.0279933115119	0.00837354130406	0.0222027589215	-0.125388910922	-0.0209100515106	-0.00931487465929	0.0354506190935	0.0295248803683	-0.031448952845	0.0185114065116	0.00245916476763	-0.0602810677632	-0.0785797591108	-0.00640689779329	-0.00645197483226	0.047103850924	0.0100025655299	-0.00340297174259	-0.0236238596452	0.0976069406286	0.0301966546136	0.00173389767182	0.0368978065575	0.0255581996515	-0.024898359185	0.0370929973123	-0.0256828026893	-0.00437166586006	-0.0338685006774	0.0120627058315	-0.000260072351454	-0.000550811824843	-0.0435857371996	0.0375656009167	0.0736647341448	0.0163000431102	0.0261905386419	0.067042269963	-0.0139285420312	0.025936150078	0.0577188897897	-0.0690575877787	0.0365314167559	0.00937886695973	0.0687545994802	-0.00476603793069
